0	0	1	0	1	5	1	5	0	2	2	3	0	1	1	1	0	2	0	0	4	0	0	2	1	3	16	1	5	2	3	3	1	7	243	3	2	1	0	0	0	0	0	0	0	1	3	0	3	12	2	5	23	8	6	5	30	13	6	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	1	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	3	0	0	2	0	0	0	1	1	0	0	2	1	1	0	0	0	0	1	1	2	1	0	2	0	1	0	0	0	0	2	0	0	0	1	0	1	0	
1	0	3	1	4	3	1	0	0	0	1	11	1	2	4	2	0	2	0	0	7	1	3	2	0	5	9	2	5	1	2	1	0	2	14	205	0	1	1	0	0	0	0	0	1	0	4	1	3	17	26	8	6	4	1	9	23	19	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	4	1	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	1	2	0	1	0	5	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	3	1	1	0	4	0	
0	2	0	4	0	0	0	4	2	2	2	1	0	1	1	6	0	2	0	1	3	3	1	0	0	1	0	1	0	0	0	0	0	1	0	0	285	4	26	10	2	10	1	11	0	4	2	0	1	0	0	1	1	1	0	2	0	0	3	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	4	0	1	4	1	0	0	1	0	1	0	0	0	1	1	3	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	2	1	0	0	0	8	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	3	1	1	0	1	2	0	0	0	2	0	0	0	3	1	0	0	2	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	2	1	0	2	0	3	3	1	1	5	1	4	0	0	0	0	0	0	2	0	2	5	
0	17	3	5	0	4	0	5	10	2	2	0	0	0	0	3	0	1	0	2	8	1	1	0	0	1	0	0	1	0	0	1	0	0	1	1	10	246	29	10	0	13	4	15	3	10	2	0	0	4	0	1	0	1	0	4	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	2	0	0	3	0	3	6	0	0	0	3	0	0	2	0	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	6	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	3	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	
2	5	1	2	0	2	0	4	1	2	2	2	0	0	0	0	0	4	0	1	1	0	0	0	1	2	0	0	1	1	0	0	0	0	1	0	7	15	304	10	0	4	0	11	9	13	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	3	0	1	0	0	1	0	5	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	2	0	1	1	0	0	0	1	0	0	1	0	1	0	0	2	0	1	3	1	1	0	3	2	2	0	3	2	2	0	1	0	0	1	0	2	0	1	4	
1	9	3	4	1	6	0	3	3	0	1	1	0	0	0	2	2	0	0	2	5	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	2	2	6	275	11	4	18	17	1	3	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	2	1	0	11	0	3	3	2	2	0	3	2	0	1	4	2	0	0	0	1	1	0	0	0	2	1	5	0	0	0	5	1	0	0	2	1	0	4	0	0	0	0	0	1	0	0	0	1	0	2	2	0	0	0	0	0	5	0	0	1	1	0	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	4	0	0	0	0	0	0	1	0	0	0	0	4	
0	4	0	0	2	3	1	1	7	0	9	0	0	1	0	0	2	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	24	217	1	27	30	0	2	0	1	0	1	0	0	2	1	1	1	0	2	0	0	1	0	0	0	10	1	1	0	0	2	0	0	0	0	0	0	1	0	6	3	0	1	0	0	3	7	0	0	1	0	0	2	0	0	0	2	2	0	3	6	0	0	2	1	0	0	0	0	1	1	0	0	0	2	1	0	1	0	2	0	0	0	3	1	0	5	2	0	0	1	0	1	15	0	0	0	1	5	0	2	0	1	1	0	2	0	1	0	0	0	0	0	7	0	2	0	0	3	1	0	1	0	4	1	1	0	1	1	7	1	2	2	0	1	0	0	0	0	0	1	1	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	
2	7	8	6	0	5	0	11	14	3	10	6	0	2	1	4	4	3	4	5	7	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	3	5	2	9	3	154	4	5	1	2	8	2	0	2	1	1	3	0	1	0	1	1	1	1	1	0	1	3	3	1	3	3	0	4	1	0	1	1	0	0	4	0	2	3	1	0	0	1	0	1	0	1	1	2	2	9	0	1	0	6	0	0	1	2	0	0	0	1	2	1	1	5	3	0	0	0	0	7	2	6	0	2	0	1	0	1	1	0	0	3	0	1	0	1	0	0	2	0	0	0	0	3	1	8	0	2	2	0	6	1	1	1	2	2	2	0	3	1	3	0	1	2	1	2	2	0	1	1	3	1	0	0	0	4	0	1	1	0	1	2	1	0	0	0	0	2	2	1	0	0	2	0	1	0	3	2	1	1	0	2	0	0	2	0	
1	1	3	3	0	4	0	0	1	0	3	5	0	0	0	0	4	1	1	0	9	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	5	6	4	47	25	4	217	18	0	8	2	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	2	0	6	0	0	0	0	0	0	1	1	0	0	0	1	0	1	4	0	0	1	0	3	0	1	0	1	0	0	4	0	0	0	8	0	0	2	0	0	1	0	0	0	0	0	1	2	3	0	0	0	1	0	0	0	1	7	0	0	0	7	0	1	4	0	0	1	0	1	1	3	0	0	0	0	2	2	1	0	0	0	4	1	1	0	0	2	0	2	1	0	0	0	0	0	2	0	2	0	1	1	1	0	0	0	1	3	2	1	0	1	1	1	1	0	0	1	0	1	1	0	2	4	0	0	0	0	0	0	0	0	0	1	1	0	1	0	5	
1	6	2	4	1	0	0	1	2	1	4	0	0	0	0	1	0	2	0	1	5	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	4	9	9	22	9	1	3	289	3	4	0	0	0	0	0	0	1	1	1	0	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	2	1	0	0	1	1	0	0	0	0	2	0	0	2	0	1	2	0	0	0	6	0	1	0	0	0	1	2	0	0	1	1	0	2	1	0	0	0	1	3	1	0	2	9	0	0	0	1	0	0	8	0	1	0	0	0	0	3	0	0	0	0	1	0	2	0	0	1	1	4	0	0	0	2	0	1	0	4	0	1	0	0	3	0	1	3	0	0	1	0	0	0	0	5	1	0	0	0	1	0	0	2	0	0	0	0	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	6	
0	12	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	2	0	0	1	2	397	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	0	4	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	2	0	0	0	9	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	1	
1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	3	3	0	3	4	3	430	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	5	2	0	0	0	0	0	0	0	0	0	0	5	
5	3	2	5	9	6	5	4	0	0	10	1	2	2	20	0	10	43	1	6	2	0	0	3	1	1	2	1	0	0	0	1	0	0	2	4	0	0	1	0	0	1	0	0	0	0	228	0	1	1	1	3	0	1	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	0	2	0	0	0	2	0	14	0	4	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	1	0	6	0	0	0	1	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	1	1	1	1	3	0	0	1	1	1	1	1	4	2	0	1	2	3	15	0	0	3	
0	0	0	1	2	4	3	2	0	0	0	1	0	1	1	1	3	2	0	1	1	2	0	0	2	2	8	2	2	2	0	16	0	0	3	5	1	0	3	0	0	0	0	0	0	0	2	273	7	2	5	0	0	1	1	3	4	1	7	1	0	0	3	0	0	0	0	4	0	4	1	0	1	1	0	0	2	1	1	0	2	0	0	1	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	2	0	0	0	0	1	0	2	0	0	0	0	2	0	1	0	0	0	5	0	2	1	0	0	0	0	2	0	0	0	0	1	3	1	2	0	0	0	1	1	0	0	2	1	1	0	1	0	0	0	1	0	0	1	0	0	6	2	1	1	1	9	3	2	4	3	2	4	1	1	0	0	7	0	3	0	0	0	0	0	0	3	
1	0	3	1	5	3	1	0	0	0	1	5	2	0	4	2	0	3	0	3	2	2	1	1	4	2	9	6	2	7	1	4	1	4	11	17	1	1	0	0	1	0	0	0	0	0	3	9	103	24	22	13	6	7	3	13	24	13	5	0	2	1	0	0	3	0	2	2	1	6	1	0	0	0	1	1	1	2	2	2	0	1	1	0	0	4	0	0	1	2	0	13	0	4	1	0	0	1	1	2	0	0	2	3	0	1	0	0	3	0	0	0	0	0	3	0	1	0	3	0	1	1	0	2	1	0	1	0	0	0	1	0	0	0	0	0	5	1	1	0	1	0	0	0	0	3	0	0	0	2	4	0	1	0	1	0	2	0	1	0	1	2	5	1	4	0	0	2	3	0	0	2	3	1	1	2	2	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	1	0	0	3	2	1	0	0	
1	1	0	0	1	1	0	0	0	0	0	4	1	0	1	0	0	1	0	1	3	2	0	0	1	2	0	3	2	0	1	0	0	1	2	6	0	0	0	0	1	1	0	0	0	0	1	1	6	180	31	10	4	19	1	10	4	19	6	0	4	1	1	0	0	3	6	1	3	1	0	0	1	0	0	2	3	0	0	0	1	1	2	0	3	0	0	1	0	0	0	5	0	2	0	0	6	0	5	0	0	0	2	0	0	1	0	1	3	0	0	20	2	0	3	2	2	0	6	3	0	0	1	0	0	1	1	0	1	5	0	2	0	2	1	1	2	3	0	0	0	0	1	1	3	0	0	1	0	1	1	0	1	0	1	0	1	0	3	0	0	1	4	1	7	2	2	2	1	1	2	5	2	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	
0	0	0	0	2	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	3	0	1	0	0	3	11	0	0	0	1	1	1	0	0	0	0	1	1	5	30	288	5	8	5	0	10	7	28	2	0	0	0	0	1	0	0	6	2	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	2	1	0	0	0	0	0	11	0	0	2	2	1	0	1	0	0	0	1	0	0	2	0	2	1	0	0	1	0	0	2	1	2	1	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	1	3	0	
0	1	0	3	3	6	1	2	1	0	0	8	1	2	0	0	2	0	0	0	6	0	1	0	0	0	4	2	2	0	1	0	0	6	7	1	0	1	1	0	1	0	0	1	0	0	2	0	2	24	3	198	22	31	1	3	14	23	5	0	0	0	0	0	0	0	7	0	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	28	0	0	0	1	1	0	1	0	0	0	4	0	0	1	0	0	0	0	0	4	0	0	3	0	0	0	1	3	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	1	0	0	1	2	0	2	3	1	0	1	0	7	1	0	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	3	2	1	2	1	0	
0	1	0	1	0	2	0	1	1	0	1	11	0	0	0	0	1	2	0	0	4	0	1	0	4	0	0	0	5	0	0	0	1	1	2	0	1	1	0	1	1	0	2	1	0	0	1	0	1	9	5	4	317	21	0	1	8	10	4	0	1	0	0	0	1	0	1	0	0	2	0	0	1	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	3	3	0	0	0	0	0	1	0	1	0	1	6	0	1	0	3	1	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	2	1	2	1	0	1	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	3	0	
0	0	0	0	1	2	1	0	0	0	0	0	2	1	0	0	0	1	0	0	3	0	0	0	1	2	3	2	2	5	0	0	0	1	4	5	0	0	0	0	0	1	0	1	0	1	0	0	5	16	1	11	10	241	0	0	9	17	3	0	2	0	0	3	1	0	4	0	1	0	0	2	0	0	1	0	0	1	0	1	0	0	2	0	1	1	0	0	0	1	0	16	0	0	0	3	2	0	2	0	0	0	4	1	0	5	0	0	2	0	0	1	0	1	2	2	0	0	9	2	1	0	0	2	0	1	0	1	0	2	0	0	1	0	1	0	1	0	0	1	1	0	0	3	2	1	2	0	0	0	1	1	0	0	1	0	1	2	2	0	0	0	9	1	2	5	1	0	3	1	2	3	0	2	0	0	1	0	0	3	1	0	1	0	1	2	0	0	0	0	1	0	1	0	2	1	0	0	4	0	
1	0	3	1	2	2	0	0	0	1	2	1	6	1	0	4	0	0	0	1	2	1	0	0	0	4	5	1	4	1	0	2	1	0	19	7	1	1	1	1	0	1	1	0	0	0	3	3	6	8	1	2	3	1	178	36	21	5	36	0	1	1	0	0	1	2	1	0	0	0	0	0	1	1	1	2	5	0	2	1	0	0	3	0	1	1	0	0	1	1	0	4	0	2	0	7	1	0	0	0	0	1	1	1	0	1	2	0	5	1	0	0	0	1	3	0	1	0	9	1	1	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	8	0	0	0	1	3	1	0	1	2	3	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	3	3	0	0	2	2	0	0	0	2	0	0	1	0	0	1	0	0	0	4	
0	2	3	0	3	2	1	0	0	1	0	1	0	1	1	0	0	1	0	0	4	1	0	3	0	3	0	1	1	0	4	1	1	1	2	8	1	0	1	0	0	0	0	1	1	0	0	0	3	12	12	4	1	1	7	254	15	12	14	0	1	2	2	2	0	2	2	2	0	0	0	1	0	0	2	0	1	0	4	0	1	0	0	0	2	1	0	0	1	0	1	10	0	1	0	3	3	0	1	0	1	0	1	2	2	4	0	0	2	0	0	1	1	0	4	0	0	1	2	8	0	0	0	0	1	3	1	0	0	0	0	1	2	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	4	0	2	1	0	2	2	0	1	0	0	2	1	1	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	
0	1	2	3	6	2	0	0	0	0	3	1	2	0	1	0	1	2	0	0	5	3	0	1	0	0	3	6	8	2	3	2	0	2	19	12	0	1	0	0	0	1	0	0	0	0	3	2	5	15	11	9	11	9	9	19	193	10	17	0	0	1	0	0	0	0	3	1	0	1	0	2	1	0	0	0	3	0	1	0	0	0	1	0	1	2	0	0	0	1	0	18	0	1	0	0	3	0	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	2	0	0	0	0	0	2	0	1	0	2	0	0	0	1	1	1	0	0	4	2	0	3	3	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	
0	1	1	0	1	1	4	0	0	0	0	5	1	0	0	0	1	0	0	0	2	2	0	0	0	0	1	2	0	1	0	0	0	0	4	6	0	1	0	1	1	0	0	0	0	0	0	0	2	19	12	4	6	21	1	1	4	299	1	0	0	2	1	1	2	0	3	1	1	0	0	0	0	0	1	0	0	0	0	2	0	1	0	1	3	12	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	0	2	1	0	0	0	1	1	0	0	2	0	0	1	0	1	0	2	2	2	1	0	0	1	0	0	0	1	2	0	0	0	0	2	0	2	0	0	1	0	0	0	0	1	1	1	1	0	0	2	0	2	0	0	0	0	1	0	0	0	0	4	0	0	7	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	
3	2	2	0	1	2	0	0	0	0	0	1	0	2	2	0	1	1	1	2	2	0	0	0	2	3	2	4	3	0	0	0	0	3	4	8	1	1	1	0	1	0	0	0	0	0	2	3	3	10	5	5	4	2	5	5	2	4	305	0	0	1	0	1	3	0	2	0	0	1	0	0	0	0	0	0	5	0	0	0	1	0	0	0	5	3	0	0	0	0	0	4	0	1	0	0	1	0	0	0	0	0	4	1	0	0	0	0	1	1	0	1	0	1	2	0	0	0	4	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	2	1	0	0	0	2	3	0	0	0	1	0	3	0	0	2	0	0	1	0	3	6	0	0	0	0	1	0	0	1	0	0	0	0	0	3	
0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	2	0	0	1	0	0	1	0	0	0	261	1	1	5	0	7	3	0	1	1	0	1	0	0	1	0	0	0	2	5	3	1	0	1	2	0	1	2	2	1	6	4	0	8	23	1	1	1	0	1	0	4	0	0	3	1	0	1	2	2	1	3	1	1	1	3	1	3	1	1	0	0	0	2	1	0	1	2	0	0	5	0	0	0	0	0	1	2	0	2	0	3	7	0	0	3	2	18	1	0	1	0	3	3	1	1	0	0	1	0	0	0	0	1	0	0	0	0	8	1	1	2	6	0	0	0	2	1	0	1	2	3	3	0	0	2	0	3	6	3	4	1	0	1	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	1	2	0	0	327	3	2	9	4	3	0	3	4	0	0	2	0	0	0	1	2	8	0	2	2	0	0	1	1	4	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	1	0	0	0	1	4	0	3	2	1	4	1	3	0	0	1	0	8	4	0	0	0	4	0	5	1	2	4	1	0	1	0	0	0	2	0	1	4	1	0	0	0	2	2	0	0	1	0	1	3	0	0	0	0	1	1	0	1	0	0	0	0	2	0	2	0	2	2	17	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	364	1	0	1	4	0	2	1	1	0	1	0	1	0	0	0	0	6	2	1	0	2	0	1	0	0	0	0	1	1	1	0	7	1	0	0	1	4	0	0	0	1	0	0	1	0	0	6	0	0	0	0	3	1	1	1	0	3	2	0	1	0	0	0	0	21	0	5	7	0	0	0	0	0	0	0	0	2	0	2	1	0	1	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	5	0	0	0	5	0	5	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	285	9	1	1	0	5	1	0	0	2	1	0	1	0	3	1	6	1	1	0	2	1	0	10	0	0	0	1	14	3	1	3	0	2	0	2	4	0	0	1	1	0	0	1	0	0	3	0	1	0	5	9	1	0	0	0	0	0	5	0	0	2	1	3	3	2	1	3	0	2	1	0	9	1	5	0	4	0	2	0	2	0	3	0	2	0	0	0	0	4	1	0	0	0	0	0	1	0	1	0	1	2	0	1	0	3	4	10	0	1	3	1	0	0	9	1	1	0	0	0	1	0	0	0	0	2	1	1	0	1	1	0	0	1	0	0	0	0	
0	0	0	0	1	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	1	1	9	4	17	238	2	2	0	6	0	3	0	1	4	2	1	2	4	0	4	1	3	0	0	1	4	5	1	0	1	7	5	5	0	0	0	0	3	3	1	1	1	1	0	1	0	0	0	4	3	2	4	3	1	9	4	2	0	0	2	0	3	5	1	0	0	1	1	2	8	0	1	0	0	0	1	0	1	1	1	2	2	1	4	0	6	2	3	0	0	0	1	3	0	1	0	2	0	1	1	0	4	1	3	0	1	4	0	4	4	13	3	2	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	3	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	3	0	5	0	0	221	0	2	1	0	6	2	0	2	1	1	0	3	0	2	6	1	6	2	1	5	0	2	1	0	2	0	3	0	2	0	3	3	0	5	4	0	0	4	2	1	1	0	0	8	1	4	4	0	4	1	1	0	1	2	1	1	1	5	0	3	5	8	0	3	14	0	0	1	1	0	0	0	4	2	1	2	1	1	0	1	3	5	1	1	1	0	5	1	1	7	0	0	15	0	1	2	0	4	0	0	4	1	11	4	3	6	5	0	1	0	2	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	2	0	
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	3	6	0	0	1	4	260	0	0	4	1	0	0	1	1	1	0	1	1	2	1	0	1	1	0	0	0	3	0	0	0	0	1	1	14	0	2	0	6	9	0	3	1	2	3	0	0	2	1	6	0	0	5	1	0	2	0	2	0	0	5	1	1	0	6	1	4	1	1	14	2	0	2	1	4	0	1	13	0	1	0	7	0	1	0	0	2	8	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	4	7	6	4	1	1	10	0	0	0	0	14	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	5	1	0	1	1	344	1	0	0	0	1	0	0	0	0	2	0	6	2	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	4	5	1	2	0	0	1	0	7	0	0	0	0	6	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	6	0	0	5	0	0	0	0	30	0	1	11	0	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	4	7	0	
0	1	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	4	1	0	2	1	1	0	1	1	0	0	1	3	4	3	3	4	3	256	1	0	1	0	4	1	0	0	0	0	8	3	7	1	0	0	3	0	0	2	1	0	2	5	0	4	0	0	4	1	7	0	2	1	5	2	2	1	1	1	2	2	2	2	0	4	0	0	1	4	2	0	0	2	0	0	1	0	1	6	0	3	4	0	0	0	0	0	5	1	4	2	4	0	1	0	1	4	5	0	0	0	2	4	0	1	3	0	0	3	0	0	4	0	4	1	4	3	2	4	1	7	4	1	3	2	0	2	2	0	0	0	0	2	0	0	0	0	0	1	3	0	1	1	0	3	0	0	1	0	0	0	
